|2019-05-15|68.67|156.23|53.43|
|2019-05-16|68.68|156.23|53.46|
|2019-05-17|67.31|156.23|53.51|
|2019-05-18|67.55|146.06|53.26|
|2019-05-19|67.82|74.13|51.44|
|2019-05-20|68.09|74.13|45.19|
|2019-05-21|68.09|74.13|45.20|
|2019-05-22|68.09|74.13|45.21|
|2019-05-23|68.09|74.13|45.21|
|2019-05-24|68.09|74.13|45.21|
|2019-05-25|68.09|72.79|45.22|
|2019-05-26|68.09|72.79|45.10|
|2019-05-27|68.42|72.79|17.35|
|2019-05-28|68.59|72.79|17.40|
|2019-05-29|68.65|72.79|17.43|
|2019-05-30|68.65|72.79|17.44|
|2019-05-31|68.66|72.79|17.47|
|2019-06-01|68.67|72.79|17.49|
|2019-06-02|68.68|72.79|17.49|
|2019-06-03|68.68|0.00|0.00|
|2019-06-04||0.00||
|2019-06-05||0.00||
|2019-06-06||0.00||
|2019-06-07||0.00||
|2019-06-08||0.00||
|2019-06-09||0.00||
|2019-06-10||0.00||
|2019-06-11||0.00||
|2019-06-12||0.00||
|2019-06-13||0.00||
|2019-06-14||0.00||
|2019-06-15||0.00||
|2019-06-16||0.00||
|2019-06-17||0.00||
|2019-06-18||0.00||
|2019-06-19||0.00||
|2019-06-20||0.00||
|2019-06-21||0.00||
|2019-06-22||0.00||
|2019-06-23||0.00||
|2019-06-24||0.00||
|2019-06-25||0.00||
|2019-06-26||0.00||
|2019-06-27||0.00||
|2019-06-28||0.00||
|2019-06-29||0.00||
|2019-06-30||0.00||
|2019-07-01||0.00||
|2019-07-02||0.00||
|2019-07-03||0.00||
|2019-07-04||0.00||
|2019-07-05||0.00||
|2019-07-06||0.00||
|2019-07-07||0.00||
|2019-07-08||0.00||
|2019-07-09||0.00||
|2019-07-10||0.00||
